No,TI024111,TI024114,PI024111,PI024114,PDI024112,FI024117,ZI024113,TIA024500A,TIA024501A,TIA024502A,TIA024503A,VIA024502X
7469,16.64,86.24,96.01,0.61,7.09,231974.8,45.73,71.08,54.16,69.29,50.83,36.01
7470,16.84,86.76,96.01,0.61,6.93,227867.1,45.68,71.05,54.24,69.43,51.01,35.25
7471,17.25,84.92,96.01,0.61,7.06,238947.6,50.22,71.01,54.16,69.51,50.79,36.39
7472,17.42,87.27,95.98,0.62,7.07,231834.9,44.95,71.3,54.31,69.58,51.09,34.87
7473,18.24,85.99,95.98,0.62,6.84,218068.4,47.73,71.12,54.42,69.51,51.16,34.11
7474,19.64,86.94,95.89,0.62,6.86,212214.5,47.56,71.16,54.64,69.91,51.23,34.3
7475,21.18,86.83,95.77,0.62,6.94,225029.6,50.71,71.27,54.71,70.35,51.27,32.96
7476,22.04,84.74,95.63,0.62,6.74,232147.9,64.84,71.05,54.57,70.75,50.98,33.16
7477,22.93,86.98,95.63,0.61,7.02,233742.6,48.73,71.27,54.79,70.24,51.49,32.39
7478,23.06,81.45,95.6,0.62,6.65,239822.3,51.17,71.3,54.79,70.35,51.56,33.54
7479,23.4,86.39,95.51,0.61,6.76,241019.6,52.81,71.19,54.75,70.39,51.42,34.87
7480,23.37,86.57,95.45,0.61,6.96,253779,52.05,71.19,54.79,70.57,51.42,33.73
7481,23.2,86.06,95.42,0.61,6.79,248281.3,56.32,71.23,54.82,70.68,51.34,32.96
7482,22.96,86.83,95.48,0.61,7.18,263766,52.03,71.19,54.93,70.75,51.38,33.35
7483,22.48,86.57,95.48,0.61,6.67,232176.3,52.05,71.12,54.82,70.61,51.42,34.68
7484,21.28,86.57,95.54,0.61,6.84,237560.1,52.05,71.3,54.86,70.83,51.42,35.25
7485,20.64,86.83,95.54,0.62,6.81,235854.9,52.12,71.27,54.71,70.72,51.31,34.68
7486,20.4,85.99,95.54,0.61,6.78,233482,54.69,71.34,54.86,70.61,51.2,36.2
7487,20.09,85.44,95.54,0.61,7.09,232592.7,51.95,70.97,54.6,70.17,51.2,35.06
7488,20.36,85.66,95.54,0.61,6.91,242922,51.98,71.16,54.6,70.17,51.16,35.25
7489,20.36,85.25,95.51,0.61,6.98,237060.1,51.98,70.9,54.46,70.06,51.16,34.87
7490,19.92,85.11,95.54,0.61,6.95,230523.8,51.95,70.83,54.42,69.95,50.9,34.49
7491,19.71,86.5,95.42,0.62,7.25,234911.5,49.9,71.16,54.53,70.28,51.01,34.68
7492,19.3,86.54,95.42,0.62,7.47,238154.1,50.12,71.3,54.38,70.28,51.09,33.92
7493,19.47,85.88,95.39,0.61,6.86,209288.6,50.17,71.12,54.2,70.09,50.83,35.06
7494,18.93,85.18,95.36,0.61,7.19,218781,50.64,70.94,54.24,69.8,50.79,36.78
7495,17.94,84.41,95.39,0.61,6.97,207073.5,51.25,70.72,54.02,69.47,50.57,36.78
7496,17.73,86.87,95.36,0.62,7.1,218384.7,49.93,71.08,54.16,70.06,50.94,35.63
7497,17.46,85.51,95.45,0.62,7.31,203065.2,48.93,71.01,54.31,69.69,50.83,34.87
7498,17.73,85.77,95.48,0.61,7,214787.6,49.59,71.01,54.24,69.87,50.9,34.87
7499,17.94,84.78,95.54,0.61,6.83,208619.6,50.1,71.05,54.24,69.95,50.76,35.82
7500,18.48,84.23,95.54,0.61,7.08,230838.1,63.92,70.79,54.13,69.95,50.57,35.06
7501,19.23,82.8,95.48,0.61,7.2,249130.9,67.77,70.79,54.09,70.2,50.32,33.73
7502,20.23,81.52,95.48,0.61,7.36,220290.4,61.96,70.64,53.43,69.69,49.88,32.96
7503,21.73,80.49,95.45,0.61,6.99,231862,62.04,70.46,52.95,69.29,49.33,33.54
7504,22.99,80.13,95.33,0.6,7.08,239640.3,63.09,70.39,52.88,69.18,49.07,32.96
7505,23.75,79.87,95.24,0.6,6.96,231995.5,63.04,70.31,52.84,69.07,49.07,31.63
7506,24.53,80.42,95.22,0.6,6.45,209411.8,65.23,70.57,53.14,69.69,49.33,32.77
7507,25.01,80.75,95.16,0.61,7.12,255321.2,65.33,70.42,53.03,69.76,49.37,32.01
7508,25.42,80.86,95.07,0.61,7.15,258190.5,65.23,70.61,53.1,69.95,49.37,33.16
7509,25.42,81.89,95.04,0.61,7.21,256833.3,65.23,70.61,53.39,70.02,49.62,32.96
7510,25.42,80.82,95.04,0.61,6.89,228601.5,66.31,70.61,53.28,69.95,49.48,32.77
7511,24.05,80.6,95.16,0.61,6.88,240647.4,77.32,70.42,53.36,70.02,49.59,35.82
7512,22.65,82.25,95.16,0.61,7.36,248347.7,59.86,70.72,53.61,69.91,50.1,33.73
7513,22.28,81.89,95.24,0.61,6.98,220991.2,62.67,70.64,53.69,69.76,50.1,35.44
7514,21.87,82.84,95.27,0.61,6.93,223897.1,64.16,70.86,53.98,70.28,50.28,34.3
7515,21.8,82.95,95.36,0.61,7,228066,64.14,71.01,54.24,70.39,50.5,34.11
7516,21.66,83.53,95.3,0.62,7.14,207835.2,63.97,70.97,54.31,70.64,50.57,34.49
7517,21.49,83.24,95.33,0.61,7.52,210899.5,63.97,70.79,54.27,70.42,50.72,33.54
7518,21.22,83.46,95.36,0.61,7.62,206113.5,63.94,70.94,54.2,70.31,50.72,34.3
7519,20.98,82.95,95.36,0.61,7.54,205749.1,63.94,70.79,54.16,70.31,50.57,34.49
7520,20.16,83.02,95.39,0.61,7.7,207289.7,63.92,70.75,54.2,70.28,50.61,34.49
7521,19.61,83.39,95.36,0.62,7.58,203679.3,61.96,70.97,54.13,70.39,50.57,35.06
7522,19.03,82.91,95.42,0.62,7.78,208553.7,65.23,70.86,54.13,70.31,50.17,34.3
7523,18.82,82.84,95.39,0.62,7.55,238803.4,65.23,70.72,54.13,70.35,50.32,34.49
7524,18.41,82.07,95.51,0.61,7.87,229112.9,66.24,70.64,53.87,69.91,50.17,35.44
7525,18.76,82.14,95.45,0.61,7.76,234924.9,66.21,70.64,53.83,69.87,50.06,34.11
7526,18.21,82.47,95.54,0.62,7.75,232956.3,62.82,70.72,53.8,69.95,50.06,34.3
7527,19.13,82.76,95.65,0.61,7.74,224711,64.06,70.72,53.87,69.98,50.17,35.25
7528,19.61,82.65,95.71,0.61,7.49,206568.5,63.99,70.64,54.09,69.87,50.39,33.73
7529,20.33,82.65,95.71,0.61,7.43,206470.5,63.94,70.75,53.98,69.95,50.54,34.87
7530,21.08,83.64,95.63,0.61,7.85,238542.8,66.19,70.75,54.13,69.98,50.46,33.92
7531,22.34,84.08,95.54,0.61,7.68,234863,66.14,70.83,54.46,70.75,50.76,32.39
7532,24.12,83.75,95.48,0.61,7.79,263569.4,67.75,70.97,54.42,71.16,50.83,32.39
7533,25.63,84.41,95.48,0.61,7.49,234072.2,67.65,71.05,54.71,70.9,51.09,31.63
7534,26.45,85.22,95.39,0.61,7.57,243019.5,67.73,71.16,54.9,71.19,51.27,32.58
7535,27.54,85.18,95.36,0.6,7.41,236593,67.68,71.19,55.08,71.34,51.53,32.58
7536,27.54,86.06,95.33,0.61,7.5,265314.8,68.9,71.19,55.26,71.63,51.67,32.01
7537,28.12,85.58,95.27,0.6,7.63,265881.2,68.92,71.27,55.26,71.45,51.75,31.63
7538,28.26,85.73,95.22,0.6,7.7,266184.4,68.95,71.27,55.33,71.59,52,34.3
7539,27.1,86.06,95.27,0.6,7.66,266282.5,72.14,71.16,55.48,71.52,51.89,34.3
7540,25.56,86.02,95.33,0.61,7.43,265982.7,72.27,71.38,55.26,71.85,51.82,33.92
7541,24.46,85.77,95.42,0.61,7.44,265937.6,65.33,71.38,55.23,71.52,51.86,34.68
7542,23.88,85.11,95.48,0.61,7.55,266602,66.53,71.16,55.15,71.38,51.6,36.97
7543,22.99,85.25,95.51,0.61,7.52,257968.8,66.48,71.08,55.08,71.01,51.49,36.2
7544,22.41,84.67,95.51,0.61,7.35,231723.1,66.53,71.01,55.01,70.94,51.34,35.06
7545,22.24,84.71,95.57,0.61,7.35,223893.6,65.55,71.12,54.86,70.72,51.34,35.63
7546,22.04,84.23,95.51,0.61,7.17,213313.9,66.31,71.01,54.64,70.9,50.98,34.87
7547,22.24,83.42,95.54,0.61,7.54,246109.9,67.24,70.79,54.42,70.42,50.76,35.63
7548,21.73,84.16,95.57,0.61,7.86,231764.2,66.14,70.86,54.35,70.35,50.83,33.73
7549,21.08,83.46,95.54,0.61,7.56,210842.3,66.11,70.83,54.16,70.2,50.72,34.87
7550,20.6,83.02,95.54,0.61,7.45,204862.3,67.24,70.79,54.24,70.39,50.68,34.68
7551,20.98,83.28,95.54,0.61,7.39,200228.6,62.99,70.79,54.2,70.2,50.57,34.87
7552,20.67,83.35,95.54,0.61,7.23,228233.9,64.11,70.86,54.42,70.28,50.57,34.87
7553,20.5,83.2,95.63,0.61,7.26,201634.8,64.09,70.64,54.09,69.91,50.61,34.11
7554,20.33,83.02,95.65,0.61,7.35,208331,64.14,70.75,54.27,70.2,50.5,33.54
7555,20.16,82.43,95.63,0.6,7.14,220513.4,66.21,70.75,54.2,70.24,50.5,34.11
7556,20.26,83.86,95.71,0.61,7.4,252028.3,60.21,71.05,54.35,70.42,50.98,34.49
7557,20.5,83.53,95.71,0.61,7.53,264176.9,60.18,71.01,54.24,70.35,50.94,35.06
7558,20.87,83.79,95.74,0.61,7.52,262906.5,59.11,70.9,54.42,70.24,50.94,34.49
7559,21.66,83.86,95.74,0.61,7.24,258548,59.06,71.16,54.53,70.5,51.01,34.68
7560,23.16,84.41,95.71,0.61,7.35,263696.5,60.74,71.12,54.57,70.64,51.16,35.06
7561,24.22,84.67,95.63,0.61,7.41,263950.5,60.13,71.19,54.57,70.57,51.09,33.16
7562,24.77,85,95.6,0.61,7.65,249596.5,60.16,71.23,54.71,70.79,51.23,34.11
7563,24.98,84.89,95.45,0.61,7.28,230854.4,61.23,71.27,54.71,71.16,51.34,32.2
7564,25.35,84.3,95.54,0.6,7.36,234600,61.77,71.01,54.6,70.53,51.23,33.73
7565,25.15,83.83,95.45,0.59,7.41,241735.7,64.31,70.97,54.86,70.57,51.31,33.35
7566,24.63,84.52,95.42,0.6,7.61,257788.9,62.13,70.97,54.82,70.61,51.42,33.54
7567,24.63,84.78,95.54,0.6,7.33,224875.7,62.13,71.16,54.9,70.9,51.42,33.73
7568,23.54,84.74,95.51,0.61,7.35,253066.6,62.62,71.12,54.82,70.68,51.34,35.25
7569,22.93,84.27,95.57,0.6,7.12,229987.4,62.74,70.79,54.6,70.24,51.01,34.87
7570,23.06,84.01,95.65,0.6,7.32,243619.5,62.77,70.97,54.6,70.39,51.09,34.49
7571,22.04,84.34,95.71,0.61,7.63,233468,60.57,70.97,54.46,69.98,50.83,34.49
7572,22.62,85.03,95.71,0.61,7.52,256756,60.55,71.16,54.46,70.5,50.98,35.63
7573,21.93,83.46,95.8,0.61,7.54,241784.7,60.57,71.01,54.16,70.13,50.72,33.73
7574,22.14,83.53,95.77,0.61,7.3,224406,60.57,70.9,54.09,69.95,50.72,34.49
7575,21.46,82.95,95.83,0.6,7.36,220147.6,60.45,70.79,54.16,70.17,50.72,34.49
7576,20.64,83.72,95.74,0.61,7.67,221565.5,60.55,70.86,54.31,70.09,50.79,35.06
7577,20.87,83.57,95.77,0.6,7.48,221515.4,60.57,70.75,54.13,69.69,50.72,34.87
7578,21.15,83.53,95.8,0.61,7.7,219033.5,60.57,71.08,54.31,70.24,50.72,36.39
7579,20.5,83.83,95.77,0.61,7.69,215616.9,60.45,71.05,54.38,70.31,50.76,35.06
7580,20.64,83.31,95.77,0.6,7.18,195058.3,71.34,70.75,54.46,70.13,50.83,35.25
7581,20.57,84.3,95.83,0.61,7.24,200719.2,60.21,71.08,54.6,70.31,51.09,36.78
7582,19.95,84.49,95.83,0.61,7.12,203344.8,60.08,71.16,54.79,70.68,51.23,36.01
7583,19.95,84.23,95.89,0.61,7.47,223440,60.18,71.05,54.6,70.46,51.16,35.25
7584,19.58,84.3,95.98,0.61,7.4,235510.7,60.21,71.08,54.71,70.46,51.2,35.06
7585,20.7,83.46,96.01,0.6,7.16,225906.6,68.26,70.83,54.64,70.53,51.16,35.63
7586,21.08,85,96.12,0.61,7.35,230647.9,59.2,71.23,54.82,70.57,51.34,35.25
7587,21.25,84.67,96.04,0.61,7.03,199771.8,59.74,71.12,54.75,70.57,51.2,36.01
7588,20.84,84.41,96.04,0.61,7.5,224504.7,60.18,70.86,54.57,70.09,51.09,33.54
7589,19.95,84.74,96.06,0.61,7.48,210426.1,60.21,71.12,54.86,70.53,51.23,36.59
7590,19.17,84.74,96.06,0.61,7.52,208814.3,59.89,70.94,54.93,70.17,51.34,35.25
7591,18.58,85.55,96.01,0.61,7.42,204245.6,59.91,70.94,55.08,70.39,51.6,35.25
7592,19.2,85.73,96.04,0.61,7.37,238782.7,59.89,71.19,55.3,70.72,51.82,38.11
7593,19.27,85.29,95.95,0.61,7,208623.3,60.01,71.12,55.04,70.53,51.56,35.25
7594,18.79,85.29,96.04,0.61,7.6,248914.2,59.91,71.27,54.93,70.68,51.34,38.3
7595,18.21,84.96,96.04,0.61,7.45,243396,59.91,71.12,54.9,70.64,51.42,36.01
7596,19.4,84.96,96.04,0.61,7.33,207646.6,58.96,71.3,54.86,70.57,51.42,34.49
7597,19.51,84.41,96.06,0.6,7.31,235947.7,60.06,70.97,54.86,70.09,51.23,36.2
7598,19.61,84.67,96.04,0.6,7.53,250837.3,60.08,71.01,54.75,70.24,51.27,34.87
7599,19.61,85.11,96.04,0.61,7.52,245834.9,60.08,70.97,54.71,70.28,51.09,34.11
7600,19.4,84.96,96.12,0.61,7.57,244178.8,60.06,71.12,54.75,70.68,51.27,36.2
7601,17.9,84.67,96.18,0.61,7.5,221005.3,62.28,71.05,54.86,70.57,51.23,35.06
7602,17.7,84.6,96.12,0.61,7.54,233632,62.26,70.97,54.6,70.42,51.2,35.63
7603,17.52,84.38,96.15,0.61,7.44,226673.1,62.21,71.01,54.79,70.53,51.16,35.25
7604,17.52,83.06,96.12,0.6,7.15,219699.5,70.36,70.83,54.68,70.31,50.98,35.63
7605,18.82,84.01,96.09,0.61,7.29,227313.2,62.11,70.9,54.6,69.98,50.98,36.97
7606,18.99,84.27,96.01,0.61,7.12,220032.2,62.16,70.94,54.64,70.31,51.05,36.01
7607,17.66,84.45,95.98,0.61,7.1,241723.4,62.13,70.83,54.68,70.24,51.01,34.68
7608,17.49,84.49,95.98,0.61,7.17,221535.9,63.09,71.05,54.64,70.39,51.05,37.73
7609,16.88,83.24,96.01,0.61,7.08,230158.6,64.92,70.68,54.46,69.95,50.9,36.2
7610,16.53,83.53,96.04,0.61,7.37,256293.9,61.91,70.94,54.49,70.17,50.79,35.63
7611,16.64,84.23,96.04,0.61,7.29,262676.5,63.16,70.9,54.42,70.13,50.83,34.68
7612,16.6,83.53,96.12,0.6,7.45,248527.3,61.62,70.61,54.53,69.58,50.83,36.97
7613,17.35,84.49,96.09,0.61,7.06,217954.8,66.33,70.9,54.57,70.39,51.01,36.78
7614,17.29,84.6,96.06,0.62,7.22,234046.1,63.38,71.12,54.75,70.75,51.12,34.87
7615,19.23,84.52,96.12,0.61,7.11,252380.6,68.24,71.01,54.68,70.28,51.01,34.3
7616,20.33,84.41,96.12,0.61,7.34,264743.6,68.21,70.97,54.82,70.72,50.98,35.44
7617,20.91,84.89,96.04,0.61,7.33,264063.8,68.75,71.01,55.01,70.97,51.27,32.96
7618,21.08,85.07,96.01,0.61,7.31,264001.8,68.65,71.01,55.01,70.79,51.34,34.87
7619,21.59,85.29,95.92,0.61,7.31,264029,68.65,71.05,55.15,70.9,51.53,33.54
7620,22.89,85.84,95.83,0.61,7.24,240431.4,70.34,71.19,55.26,71.19,51.6,33.73
7621,23.34,85.99,95.74,0.61,7.06,235781.8,70.19,71.23,55.37,71.27,51.53,33.16
7622,23.81,85.62,95.74,0.61,7.29,248736,73.27,71.08,55.3,71.3,51.71,33.92
7623,23.88,86.06,95.63,0.61,7.16,252653,73.34,71.16,55.44,71.23,51.71,33.54
7624,23.78,87.2,95.6,0.62,7.36,264281.5,69.95,71.3,55.33,71.7,51.89,32.39
7625,22.52,85.91,95.65,0.61,6.99,263257,69.9,71.19,55.41,71.34,51.82,35.44
7626,21.05,86.21,95.68,0.61,7.53,264477.5,70.02,71.19,55.37,71.27,51.82,37.16
7627,20.98,85.55,95.71,0.61,7.33,253776.8,69.95,71.12,55.33,70.97,51.67,36.78
7628,20.5,85.14,95.77,0.61,6.81,223713.8,71.09,71.05,55.08,71.19,51.6,35.06
7629,20.43,85.44,95.77,0.61,7.43,265307.9,69.97,71.05,55.12,71.05,51.6,36.39
7630,19.85,84.78,95.77,0.61,7.57,266225.7,69.87,71.01,55.04,70.75,51.45,38.49
7631,19.23,84.56,95.77,0.61,7,236690.8,69.97,70.9,54.97,70.57,51.45,34.87
7632,18.62,84.67,95.71,0.61,7.25,235950.8,70.02,71.05,54.9,70.83,51.23,36.01
7633,18.14,82.98,95.68,0.6,7.37,230115.9,70,70.79,54.68,70.39,51.12,35.63
7634,17.63,84.96,95.71,0.61,7.3,211833.9,59.91,71.16,55.01,70.31,51.38,35.44
7635,17.18,84.81,95.68,0.6,7.05,217449.8,59.94,70.83,54.82,69.95,51.45,35.25
7636,16.84,84.78,95.57,0.61,7.17,218534.4,63.04,71.16,54.68,70.57,51.42,36.39
7637,16.06,84.38,95.63,0.61,7.18,209649.3,63.04,70.86,54.6,70.13,51.09,36.2
7638,16.09,84.16,95.63,0.6,7.19,202749,63.14,70.9,54.79,69.95,51.01,37.92
7639,16.06,84.78,95.68,0.61,7.26,205549.7,59.89,70.9,54.64,70.09,51.16,36.59
7640,16.23,84.67,95.68,0.61,7.32,243820.5,59.89,70.94,54.75,69.98,51.09,37.73
7641,16.64,84.63,95.77,0.6,7.43,214099,59.91,70.94,54.64,69.84,51.16,37.73
7642,17.18,84.01,95.71,0.61,7.25,234220,66.14,71.05,54.64,70.31,51.09,34.68
7643,17.94,84.41,95.71,0.61,7.06,217284.5,67.24,71.05,54.79,70.64,51.09,34.68
7644,18.52,83.53,95.68,0.61,7.42,231408.8,71.39,70.61,54.64,69.95,50.87,34.68
7645,20.12,83.97,95.57,0.61,7.24,259704.9,72.34,70.83,54.75,70.64,51.09,34.68
7646,22.1,84.05,95.54,0.6,7.16,246594.5,73.73,70.9,54.82,70.75,51.27,33.92
7647,22.96,85.03,95.48,0.61,7.1,247850.5,74.22,71.23,55.04,71.16,51.49,32.01
7648,24.12,85.66,95.36,0.61,7.26,264284.4,78.3,71.19,55.3,71.78,51.75,33.73
7649,24.87,85.62,95.33,0.6,7.41,224951.2,72.14,71.23,55.41,71.63,51.82,32.77
7650,25.25,85.62,95.24,0.6,7.22,255701.2,75.17,71.19,55.48,71.48,51.89,34.11
7651,25.35,85.73,95.24,0.6,6.91,228872.1,77.25,71.08,55.55,71.78,51.86,33.73
7652,24.94,86.24,95.19,0.6,7.45,264573.6,77.05,71.3,55.52,71.89,51.82,35.25
7653,23.71,85.62,95.19,0.6,7.24,257880.2,78.2,71.12,55.7,71.89,52.15,34.87
7654,23.2,85.73,95.27,0.6,7.09,236734.1,77.05,71.16,55.59,71.41,52,35.82
7655,22.52,85,95.3,0.6,7.02,253958.6,77.08,71.12,55.7,71.3,52.04,35.44
7656,21.01,84.74,95.42,0.6,7.11,234132.7,77.05,71.08,55.48,71.12,51.78,36.78
7657,21.18,84.67,95.36,0.6,6.99,219772.4,80.27,70.94,55.41,71.01,51.56,35.06
7658,20.53,84.08,95.42,0.6,7.41,245370.5,77,70.9,55.33,70.9,51.67,34.87
7659,20.05,84.16,95.39,0.6,7.31,248000.6,79.18,70.94,55.23,71.05,51.71,37.73
7660,19.64,84.85,95.33,0.61,6.91,220624.2,79.15,71.01,55.41,71.01,51.75,35.82
7661,19.27,84.67,95.3,0.61,7.18,227448.5,79.22,70.97,55.19,71.12,51.67,35.25
7662,19.06,83.79,95.39,0.6,7.38,209807.7,79.1,70.86,55.26,70.83,51.6,35.63
7663,19.2,83.83,95.36,0.61,7.58,223948.6,79.15,70.86,55.19,70.57,51.53,35.06
7664,19.2,83.79,95.3,0.61,7.9,210768.3,79.15,70.86,55.15,70.75,51.53,34.49
7665,18.96,84.23,95.33,0.61,7.38,202696.8,79.13,70.83,55.08,70.9,51.42,35.06
7666,18.45,83.39,95.42,0.6,7.31,198068.8,79.13,70.68,55.01,70.46,51.16,35.44
7667,17.76,83.17,95.42,0.61,7.45,202421.6,79.13,70.75,54.86,70.42,51.16,35.44
7668,17.7,83.02,95.54,0.61,7.46,201208.9,82.3,70.53,54.82,70.24,51.01,35.44
7669,18.82,84.12,95.48,0.62,7.55,200310.1,76.42,70.79,54.97,70.61,51.16,37.73
7670,18.96,84.74,95.6,0.61,7.11,235119.6,73.27,70.79,54.97,70.72,51.34,34.11
7671,19.61,84.89,95.65,0.61,7.15,225839.2,72.24,70.94,55.08,70.75,51.42,34.68
7672,20.53,76.32,95.57,0.61,7.3,254619.8,72.22,70.97,55.12,70.9,51.53,35.25
7673,21.63,85.77,95.57,0.61,7.61,246886.7,66.94,71.12,55.37,70.9,51.78,32.39
7674,23.3,86.06,95.42,0.61,7.09,256665.3,70.14,71.19,55.37,71.27,51.97,36.2
7675,24.12,85.77,95.39,0.61,7.3,262730.2,72.27,71.01,55.48,71.27,51.82,32.58
7676,25.28,86.06,95.36,0.61,7.38,263172.4,78.3,71.19,55.44,71.67,51.93,34.68
7677,25.73,85.88,95.36,0.61,7.45,263935.4,79.79,71.27,55.74,71.92,52.11,32.2
7678,25.9,87.71,95.33,0.61,7.43,241987,67.94,71.27,55.92,71.81,52.3,34.68
7679,25.76,86.13,95.39,0.6,7.09,263673.1,72.66,71.19,55.77,71.52,52.22,32.77
7680,25.11,86.76,95.36,0.61,7.15,241314.8,69.97,71.3,55.85,71.59,52.3,34.49
7681,24.19,86.28,95.42,0.61,7.48,254256.9,69.97,71.27,55.92,71.41,52.26,35.63
7682,23.81,86.39,95.39,0.61,7.03,244884.3,70.02,71.27,55.7,71.38,52.37,38.3
7683,23.3,85.55,95.51,0.61,7.3,261820.6,77.22,71.08,55.66,71.34,52.04,34.68
7684,23.4,85.14,95.63,0.61,7.19,264579,72.93,71.01,55.41,71.08,51.89,34.11
7685,23.16,84.96,95.65,0.61,7.33,266290,72.97,71.05,55.33,70.97,51.78,36.97
7686,23.23,85,95.63,0.61,7.13,234591.1,69.9,71.05,55.33,70.9,51.78,34.3
7687,22.82,85.88,95.71,0.61,6.91,226518.1,67.38,71.12,55.48,70.94,51.93,34.3
7688,22.75,86.28,95.63,0.61,7.26,257373,66.33,71.19,55.48,71.01,52,36.78
7689,22.58,85.11,95.63,0.61,6.86,235530.8,66.33,70.86,55.3,70.53,51.78,34.87
7690,22.58,86.21,95.54,0.61,7.1,234799.7,64.99,71.08,55.26,70.97,51.86,36.78
7691,22.82,86.17,95.51,0.61,7.11,210039.7,64.92,70.97,55.33,70.97,51.82,34.87
7692,21.93,85.88,95.6,0.61,7.31,241627.7,62.94,71.16,55.41,70.83,51.82,35.06
7693,21.05,85.25,95.68,0.61,7.43,210729.1,62.96,71.16,55.33,70.83,52,34.87
7694,21.08,85.55,95.65,0.61,7.07,233562.5,65.16,71.12,55.33,70.64,51.93,36.39
7695,21.69,85.29,95.71,0.61,7.09,199752.9,65.16,71.05,55.3,70.61,51.86,34.11
7696,22.75,85.25,95.71,0.61,7,224139.7,68.24,71.08,55.33,70.83,51.89,35.25
7697,23.64,85.44,95.71,0.6,6.82,226521.2,70.31,71.12,55.48,70.97,51.86,35.82
7698,22.48,84.96,95.71,0.6,7.05,242399,70.26,71.27,55.48,71.34,52,32.77
7699,22.82,86.06,95.71,0.62,7,255978.3,69.14,71.12,55.52,71.05,51.86,36.2
7700,23.3,83.57,95.63,0.61,7.1,251669.6,70.24,70.94,54.82,70.9,51.23,34.68
7701,23.57,83.57,95.57,0.61,6.69,243470.9,70.26,70.72,54.68,70.39,51.05,33.92
7702,23.75,83.53,95.54,0.61,6.86,233781.5,70.19,70.72,54.75,70.31,50.83,35.82
7703,23.81,84.23,95.54,0.6,6.86,257988.1,70.26,70.79,55.08,70.72,51.53,36.2
7704,23.81,84.67,95.42,0.6,6.95,264451.2,72.29,71.05,55.37,70.86,51.86,33.73
7705,23.64,85,95.42,0.6,6.61,236185.9,72.19,71.08,55.33,71.23,51.75,32.77
7706,22.52,86.57,95.39,0.61,7.08,263257.6,74.22,71.59,55.96,71.85,52.52,33.73
7707,20.91,86.06,95.42,0.61,6.72,243132,74.17,71.41,55.88,71.63,52.37,35.25
7708,21.49,84.71,95.51,0.61,6.94,240156.5,73.93,71.05,55.77,71.08,52.26,36.01
7709,20.5,84.74,95.57,0.61,7.05,247704.9,71.88,71.12,55.66,71.08,52,34.68
7710,20.94,85.8,95.48,0.61,6.98,261605.2,70.97,71.27,55.7,71.12,52.11,34.11
7711,20.36,86.35,95.51,0.61,6.81,246830.3,71,71.38,55.77,71.34,52.26,35.82
7712,20.02,85.14,95.51,0.61,6.76,227988.2,71,71.19,55.74,71.08,52.3,34.68
7713,20.5,85.03,95.51,0.6,6.93,214759.5,71.97,71.16,55.77,70.97,52.11,35.25
7714,18.93,84.52,95.51,0.61,7.34,229797.2,71.05,71.08,55.63,70.9,52.04,34.87
7715,18.79,85.18,95.51,0.61,6.94,265191.9,66.94,70.97,55.48,70.72,52.08,35.25
7716,18.58,85.62,95.48,0.61,7.46,264339.8,66.94,71.16,55.48,70.83,51.97,36.39
7717,18.55,85.55,95.45,0.61,7.15,246725.1,70.24,71.27,55.55,70.9,51.97,37.92
7718,18.72,85.44,95.42,0.61,7.15,257144.5,68.95,71.12,55.37,70.79,51.97,36.01
7719,18.48,85.14,95.48,0.61,6.85,213822.8,68.99,70.86,55.41,70.42,51.78,38.3
7720,18.24,84.81,95.45,0.61,7.06,215499,69.04,71.05,55.23,70.72,51.67,35.06
7721,18.35,85.51,95.48,0.62,7.48,235347.3,67.94,71.05,55.3,70.86,51.71,35.25
7722,18.52,84.92,95.57,0.61,7.17,264234.1,69.04,71.19,55.33,70.61,51.78,36.59
7723,18.45,84.74,95.63,0.61,6.93,264286.9,68.12,70.94,55.33,70.42,51.82,35.63
7724,18.14,83.75,95.68,0.6,6.83,209309.5,73.34,70.9,55.23,70.24,51.64,35.82
7725,17.87,84.3,95.65,0.61,6.89,245798.2,71.63,71.05,55.12,70.5,51.56,35.44
7726,17.52,83.35,95.71,0.61,7.03,241145.4,71.09,70.68,55.04,69.98,51.38,34.49
7727,17.22,81.56,95.63,0.6,6.93,256012,75.24,70.64,54.38,70.06,50.9,34.87
7728,17.35,82.18,95.65,0.62,6.87,233121.9,72,70.57,54.42,69.98,50.57,34.3
7729,17.56,82.51,95.68,0.61,6.73,213821.8,63.89,70.64,54.13,69.54,50.61,35.25
7730,17.46,82.47,95.71,0.61,6.82,232775.8,63.94,70.61,54.2,69.36,50.46,36.2
7731,17.39,82.29,95.71,0.61,6.67,223285.3,63.99,70.61,54.24,69.43,50.46,35.06
7732,17.35,81.56,95.71,0.61,6.9,240878.8,66.11,70.53,54.24,69.62,50.43,34.68
7733,17.59,82.29,95.74,0.61,7.09,256989,66.99,70.61,54.24,69.76,50.39,33.73
7734,17.52,81.45,95.8,0.61,6.93,229132.5,70.26,70.5,54.16,69.73,50.39,34.3
7735,17.42,82.25,95.92,0.61,6.64,239808.8,65.92,70.46,54.27,69.58,50.46,33.92
7736,17.32,81.63,95.89,0.61,6.86,248488.2,67.07,70.5,54.09,69.62,50.43,35.06
7737,17.32,81.85,95.95,0.61,7.03,265808.8,67.11,70.57,54.24,69.69,50.39,34.11
7738,17.29,83.28,95.95,0.62,6.92,237571.2,61.4,70.9,54.24,69.91,50.65,34.49
